# 21aefx_opt-mangled.dat                 writespec.pro: Wed Oct 19 12:26:28 2022
# wavelength(um) flux(mJy)
     0.646692     0.072114084
     0.646785     0.074410326
     0.646878     0.081264142
     0.646971     0.086656802
     0.647065     0.087399607
     0.647158     0.085149634
     0.647251     0.085605239
     0.647344     0.092270356
     0.647437     0.093082659
     0.647531     0.089945678
     0.647624     0.089179567
     0.647717     0.084809382
     0.647810     0.080886775
     0.647903     0.087898702
     0.647997     0.093033446
     0.648090     0.086260815
     0.648183     0.089913983
     0.648276     0.098465722
     0.648370     0.090440860
     0.648463     0.082882713
     0.648556     0.090095465
     0.648649     0.081673844
     0.648742     0.086047909
     0.648836     0.086720533
     0.648929     0.093742760
     0.649022      0.10128478
     0.649115      0.10478651
     0.649209      0.10089128
     0.649302     0.097486440
     0.649395     0.096693240
     0.649488     0.097903499
     0.649581      0.10209148
     0.649675      0.10388895
     0.649768      0.10496031
     0.649861      0.10239853
     0.649954     0.097335594
     0.650047      0.10015547
     0.650141      0.10243135
     0.650234      0.10278149
     0.650327      0.10448825
     0.650420      0.10514099
     0.650514      0.10244726
     0.650607      0.10107371
     0.650700      0.10242078
     0.650793      0.10511760
     0.650886      0.10800908
     0.650980      0.11037147
     0.651073      0.10678132
     0.651166      0.10304565
     0.651259      0.10832242
     0.651353      0.10828196
     0.651446      0.10459398
     0.651539      0.10660071
     0.651632      0.11270652
     0.651725      0.11141063
     0.651819      0.11087543
     0.651912      0.11377800
     0.652005      0.11781983
     0.652098      0.11777806
     0.652192      0.11469457
     0.652285      0.11920163
     0.652378      0.11503777
     0.652471      0.11514251
     0.652564      0.11066519
     0.652658      0.11335109
     0.652751      0.11260537
     0.652844      0.10864596
     0.652937      0.11466427
     0.653031      0.11547387
     0.653124      0.11564984
     0.653217      0.12025185
     0.653310      0.12230807
     0.653403      0.12125292
     0.653497      0.11371404
     0.653590      0.10854913
     0.653683      0.11459907
     0.653776      0.11852007
     0.653869      0.12332787
     0.653963      0.12075159
     0.654056      0.11710680
     0.654149      0.11978725
     0.654242      0.11986865
     0.654336      0.11707598
     0.654429      0.11774940
     0.654522      0.12067572
     0.654615      0.12073589
     0.654708      0.12322482
     0.654802      0.12610435
     0.654895      0.12292762
     0.654988      0.12287477
     0.655081      0.12291462
     0.655175      0.12563351
     0.655268      0.12994611
     0.655361      0.12590470
     0.655454      0.12579048
     0.655547      0.12977849
     0.655641      0.12528867
     0.655734      0.11917825
     0.655827      0.12017353
     0.655920      0.11940948
     0.656013      0.11843292
     0.656107      0.11187462
     0.656200      0.12257823
     0.656293      0.12483539
     0.656386      0.12430409
     0.656480      0.12155520
     0.656573      0.12239376
     0.656666      0.12965344
     0.656759      0.12918037
     0.656852      0.11921304
     0.656946      0.11187322
     0.657039      0.11376401
     0.657132      0.11926954
     0.657225      0.12190881
     0.657319      0.11998040
     0.657412      0.12102300
     0.657505      0.12486463
     0.657598      0.12651113
     0.657691      0.12098478
     0.657785      0.11824820
     0.657878      0.11856252
     0.657971      0.11887699
     0.658064      0.11919159
     0.658158      0.11950634
     0.658251      0.11982140
     0.658344      0.12013643
     0.658437      0.12045164
     0.658530      0.11868866
     0.658624      0.11777991
     0.658717      0.12285764
     0.658810      0.12289392
     0.658903      0.11802055
     0.658997      0.12210565
     0.659090      0.12321168
     0.659183      0.12317697
     0.659276      0.12314225
     0.659369      0.12310750
     0.659463      0.12307273
     0.659556      0.12303795
     0.659649      0.12300314
     0.659742      0.12296828
     0.659835      0.11422534
     0.659929      0.11072402
     0.660022      0.12224532
     0.660115      0.11058408
     0.660208      0.11700722
     0.660302      0.11756265
     0.660395      0.11897906
     0.660488      0.12011354
     0.660581      0.11760732
     0.660674      0.11621463
     0.660768      0.11358709
     0.660861      0.11199356
     0.660954      0.11232735
     0.661047      0.11219816
     0.661141      0.11793238
     0.661234      0.11379292
     0.661327      0.12114590
     0.661420      0.12041390
     0.661513      0.11968154
     0.661607      0.11894882
     0.661700      0.11821576
     0.661793      0.11748233
     0.661886      0.11674855
     0.661979      0.11601442
     0.662073      0.12299976
     0.662166      0.11237129
     0.662259      0.10957672
     0.662352      0.11151077
     0.662446      0.11327436
     0.662539      0.12095578
     0.662632      0.11774866
     0.662725      0.11219262
     0.662818      0.11306013
     0.662912      0.11398785
     0.663005      0.11102474
     0.663098      0.10717292
     0.663191      0.11012569
     0.663285      0.11160116
     0.663378      0.10634428
     0.663471      0.10391040
     0.663564      0.10579309
     0.663657      0.10405873
     0.663751      0.10367506
     0.663844      0.10950755
     0.663937      0.11170342
     0.664030      0.10495768
     0.664124      0.10480445
     0.664217      0.10878732
     0.664310      0.11165586
     0.664403      0.11689215
     0.664496      0.11279569
     0.664590      0.11063029
     0.664683      0.10868486
     0.664776      0.10740281
     0.664869      0.10442544
     0.664963      0.10170757
     0.665056      0.10232408
     0.665149      0.10347898
     0.665242     0.099867230
     0.665335      0.10147274
     0.665429      0.11080009
     0.665522      0.11388986
     0.665615      0.10810897
     0.665708      0.10448869
     0.665801      0.10613930
     0.665895      0.11360084
     0.665988      0.11179215
     0.666081      0.10437548
     0.666174      0.10401471
     0.666268      0.10502388
     0.666361      0.10194426
     0.666454      0.10370903
     0.666547      0.10385443
     0.666640     0.099296562
     0.666734      0.10343201
     0.666827      0.10752628
     0.666920     0.098640059
     0.667013     0.094656540
     0.667107      0.10272315
     0.667200      0.10764405
     0.667293      0.10415138
     0.667386      0.10376838
     0.667479      0.10506631
     0.667573      0.10678824
     0.667666      0.10543075
     0.667759      0.10039128
     0.667852     0.097620411
     0.667946      0.10418533
     0.668039      0.10649727
     0.668132     0.097383825
     0.668225     0.098082661
     0.668318     0.097316257
     0.668412     0.094305954
     0.668505      0.10131927
     0.668598      0.10138097
     0.668691     0.086505624
     0.668784     0.095251796
     0.668878     0.098746155
     0.668971      0.10394486
     0.669064     0.097325854
     0.669157     0.083261074
     0.669251     0.081631552
     0.669344     0.084179740
     0.669437     0.083792169
     0.669530     0.081660910
     0.669623     0.082304895
     0.669717     0.086383816
     0.669810     0.087458617
     0.669903     0.087881938
     0.669996     0.093154239
     0.670090     0.098250963
     0.670183     0.091971418
     0.670276     0.086125217
     0.670369     0.092154753
     0.670462     0.090752614
     0.670556     0.078222736
     0.670649     0.077804880
     0.670742     0.087814018
     0.670835     0.090230142
     0.670929     0.086835498
     0.671022     0.087738579
     0.671115     0.085496993
     0.671208     0.086844774
     0.671301     0.090265845
     0.671395     0.091978572
     0.671488     0.088201502
     0.671581     0.085421322
     0.671674     0.085989932
     0.671767     0.081733834
     0.671861     0.079101815
     0.671954     0.079585759
     0.672047     0.080783970
     0.672140     0.082616799
     0.672234     0.081458396
     0.672327     0.076638126
     0.672420     0.077054205
     0.672513     0.078541661
     0.672606     0.076829148
     0.672700     0.075914656
     0.672793     0.075190882
     0.672886     0.075532131
     0.672979     0.076510076
     0.673073     0.073637462
     0.673166     0.074220339
     0.673259     0.074862675
     0.673352     0.076473914
     0.673445     0.076225545
     0.673539     0.071897540
     0.673632     0.069374443
     0.673725     0.069482592
     0.673818     0.073404900
     0.673912     0.074266734
     0.674005     0.073647111
     0.674098     0.072665611
     0.674191     0.069887546
     0.674284     0.072777005
     0.674378     0.073298175
     0.674471     0.073804595
     0.674564     0.070915979
     0.674657     0.069792379
     0.674751     0.073105341
     0.674844     0.076534977
     0.674937     0.074157601
     0.675030     0.072064417
     0.675123     0.073224883
     0.675217     0.073240729
     0.675310     0.066932829
     0.675403     0.063202938
     0.675496     0.063160156
     0.675590     0.061145173
     0.675683     0.059823915
     0.675776     0.068341420
     0.675869     0.074263348
     0.675962     0.068055871
     0.676056     0.059468400
     0.676149     0.062448683
     0.676242     0.069246965
     0.676335     0.061452112
     0.676428     0.060205667
     0.676522     0.063523675
     0.676615     0.059466692
     0.676708     0.054974402
     0.676801     0.059706845
     0.676895     0.064016651
     0.676988     0.065080561
     0.677081     0.066288319
     0.677174     0.067105267
     0.677267     0.064543786
     0.677361     0.060301743
     0.677454     0.057771680
     0.677547     0.060531252
     0.677640     0.065198131
     0.677733     0.064688222
     0.677827     0.056536275
     0.677920     0.052048336
     0.678013     0.057105978
     0.678106     0.072882410
     0.678200     0.063194612
     0.678293     0.058866811
     0.678386     0.051004786
     0.678479     0.052000149
     0.678572     0.056502180
     0.678666     0.051929478
     0.678759     0.050085458
     0.678852     0.056751768
     0.678945     0.061865421
     0.679039     0.061077096
     0.679132     0.055052477
     0.679225     0.051494014
     0.679318     0.050962106
     0.679411     0.049727394
     0.679505     0.047224450
     0.679598     0.045991466
     0.679691     0.048609478
     0.679784     0.054657762
     0.679878     0.056161687
     0.679971     0.056931322
     0.680064     0.061435671
     0.680157     0.057325781
     0.680250     0.047277149
     0.680344     0.043605956
     0.680437     0.044266928
     0.680530     0.047336009
     0.680623     0.050178660
     0.680717     0.046929161
     0.680810     0.048203901
     0.680903     0.049721608
     0.680996     0.048643329
     0.681089     0.048520533
     0.681183     0.046789281
     0.681276     0.047314462
     0.681369     0.052823620
     0.681462     0.055261005
     0.681556     0.052924891
     0.681649     0.048980319
     0.681742     0.047936919
     0.681835     0.048231180
     0.681928     0.045299073
     0.682022     0.042160636
     0.682115     0.042140544
     0.682208     0.043594698
     0.682301     0.047580355
     0.682394     0.052409087
     0.682488     0.057286380
     0.682581     0.056217569
     0.682674     0.046906909
     0.682767     0.045086385
     0.682861     0.054599385
     0.682954     0.061073076
     0.683047     0.055014773
     0.683140     0.043870571
     0.683233     0.048303175
     0.683327     0.052254296
     0.683420     0.060116458
     0.683513     0.060796365
     0.683606     0.061676207
     0.683700     0.057877438
     0.683793     0.056162560
     0.683886     0.059119009
     0.683979     0.056141702
     0.684072     0.048332591
     0.684166     0.047762040
     0.684259     0.050955714
     0.684352     0.051945745
     0.684445     0.060582844
     0.684538     0.070693514
     0.684632     0.061920777
     0.684725     0.053959997
     0.684818     0.059225280
     0.684911     0.062744676
     0.685005     0.061246397
     0.685098     0.061960923
     0.685191     0.057480056
     0.685284     0.064929548
     0.685377     0.061515100
     0.685471     0.058468815
     0.685564     0.055786377
     0.685657     0.055302017
     0.685750     0.056980691
     0.685844     0.058162487
     0.685937     0.057388945
     0.686030     0.073189896
     0.686123     0.079536624
     0.686216     0.067982894
     0.686310     0.068332461
     0.686403     0.073063299
     0.686496     0.066539494
     0.686589     0.061028256
     0.686683     0.061279105
     0.686776     0.055089304
     0.686869     0.051261634
     0.686962     0.054161550
     0.687055     0.054225078
     0.687149     0.059048271
     0.687242     0.066264365
     0.687335     0.074353830
     0.687428     0.071248619
     0.687522     0.066852382
     0.687615     0.072636538
     0.687708     0.074958848
     0.687801     0.069051396
     0.687894     0.068324869
     0.687988     0.072726829
     0.688081     0.076977648
     0.688174     0.081361066
     0.688267     0.078974422
     0.688360     0.074681990
     0.688454     0.074303281
     0.688547     0.065612834
     0.688640     0.062943949
     0.688733     0.068451786
     0.688827     0.080460348
     0.688920     0.082482475
     0.689013     0.070329744
     0.689106     0.064712931
     0.689199     0.067235330
     0.689293     0.069835979
     0.689386     0.071852632
     0.689479     0.075655769
     0.689572     0.074000568
     0.689666     0.068910471
     0.689759     0.073699877
     0.689852     0.077117506
     0.689945     0.072998661
     0.690038     0.065184401
     0.690132     0.078071721
     0.690225     0.081741869
     0.690318     0.081316291
     0.690411     0.080446812
     0.690504     0.075536723
     0.690598     0.077885771
     0.690691     0.081551631
     0.690784     0.077611121
     0.690877     0.076148446
     0.690971     0.082354301
     0.691064     0.089774309
     0.691157     0.086656144
     0.691250     0.076647508
     0.691343     0.078896494
     0.691437     0.083948627
     0.691530     0.082301222
     0.691623     0.083778255
     0.691716     0.084890630
     0.691810     0.083275487
     0.691903     0.081758905
     0.691996     0.089757151
     0.692089     0.091882715
     0.692182     0.086749571
     0.692276     0.086440987
     0.692369     0.087807979
     0.692462     0.091487801
     0.692555     0.090907428
     0.692649     0.082327848
     0.692742     0.082339205
     0.692835     0.091542118
     0.692928     0.090341753
     0.693021     0.082467496
     0.693115     0.080957904
     0.693208     0.084248723
     0.693301     0.081351311
     0.693394     0.084717548
     0.693488     0.095224441
     0.693581      0.10455259
     0.693674      0.10341850
     0.693767     0.099989223
     0.693860     0.097188581
     0.693954     0.094841309
     0.694047     0.097761059
     0.694140      0.10222902
     0.694233     0.096309450
     0.694326     0.089971543
     0.694420     0.088126498
     0.694513     0.091334882
     0.694606     0.098824250
     0.694699      0.10092929
     0.694793      0.10664021
     0.694886      0.10399659
     0.694979     0.092234359
     0.695072     0.085973067
     0.695165     0.075454329
     0.695259     0.093069930
     0.695352     0.092254627
     0.695445     0.089216037
     0.695538     0.090598130
     0.695632     0.093440946
     0.695725     0.092978413
     0.695818     0.091299683
     0.695911     0.087045416
     0.696004     0.098512280
     0.696098     0.093308498
     0.696191      0.10282915
     0.696284      0.11991444
     0.696377      0.10423572
     0.696470     0.099074491
     0.696564      0.10091847
     0.696657      0.10262509
     0.696750      0.10381969
     0.696843      0.10077593
     0.696937     0.096498760
     0.697030     0.091204325
     0.697123     0.092422214
     0.697216     0.096481877
     0.697309     0.096284890
     0.697403      0.10085450
     0.697496      0.10346865
     0.697589     0.089955087
     0.697682      0.10237968
     0.697776     0.098219047
     0.697869      0.10303948
     0.697962      0.10252131
     0.698055      0.10026456
     0.698148     0.098918198
     0.698242      0.10038790
     0.698335      0.10059263
     0.698428      0.10115073
     0.698521      0.10252886
     0.698615     0.099462048
     0.698708     0.095524943
     0.698801     0.092061830
     0.698894     0.092402262
     0.698987     0.095338525
     0.699081     0.097696367
     0.699174     0.098662631
     0.699267      0.10089554
     0.699360      0.10212481
     0.699454      0.10241718
     0.699547      0.11139899
     0.699640      0.11173179
     0.699733     0.095239019
     0.699826     0.088464887
     0.699920      0.10124362
     0.700013      0.10821298
     0.700106     0.098307476
     0.700199     0.095026753
     0.700292     0.094738705
     0.700386     0.095849426
     0.700479     0.099323789
     0.700572      0.10243148
     0.700665      0.10135809
     0.700759      0.10700767
     0.700852      0.10412035
     0.700945     0.094843909
     0.701038     0.090762442
     0.701131     0.084086410
     0.701225     0.095524082
     0.701318      0.10023310
     0.701411      0.10339330
     0.701504     0.097656352
     0.701598     0.093973641
     0.701691     0.096266639
     0.701784     0.094875524
     0.701877     0.093810315
     0.701970      0.10398009
     0.702064      0.10740814
     0.702157      0.10721795
     0.702250     0.096911389
     0.702343     0.092881917
     0.702437      0.10003932
     0.702530     0.094996862
     0.702623     0.093773147
     0.702716      0.10031075
     0.702809      0.10001434
     0.702903     0.094831831
     0.702996     0.097451967
     0.703089     0.092099901
     0.703182     0.089135233
     0.703276     0.099306856
     0.703369      0.10945198
     0.703462      0.10667921
     0.703555      0.10340337
     0.703648      0.10571075
     0.703742      0.10407249
     0.703835      0.10318992
     0.703928     0.098622820
     0.704021      0.10167280
     0.704114      0.10696239
     0.704208      0.10383403
     0.704301     0.094468312
     0.704394     0.098977143
     0.704487      0.10643198
     0.704581      0.10679165
     0.704674      0.10815167
     0.704767      0.10151682
     0.704860     0.094357560
     0.704953     0.088810645
     0.705047     0.093855596
     0.705140      0.10097817
     0.705233     0.093582281
     0.705326     0.092904995
     0.705420     0.099703037
     0.705513     0.099725529
     0.705606     0.098249494
     0.705699      0.10551534
     0.705792      0.11556798
     0.705886      0.10801917
     0.705979      0.10158063
     0.706072      0.10788998
     0.706165      0.11225765
     0.706258      0.11571643
     0.706352      0.11558002
     0.706445      0.11148495
     0.706538      0.10639071
     0.706631      0.10621575
     0.706725      0.10661313
     0.706818      0.11144383
     0.706911      0.12201864
     0.707004      0.11701583
     0.707097      0.11364073
     0.707191      0.12097205
     0.707284      0.11986654
     0.707377      0.12633714
     0.707470      0.11630750
     0.707564      0.11211430
     0.707657      0.12164209
     0.707750      0.12449159
     0.707843      0.12325537
     0.707936      0.12386061
     0.708030      0.12425253
     0.708123      0.12337201
     0.708216      0.12877120
     0.708309      0.12375859
     0.708403      0.12058219
     0.708496      0.12327943
     0.708589      0.12167597
     0.708682      0.12137327
     0.708775      0.12922536
     0.708869      0.13137848
     0.708962      0.13024531
     0.709055      0.13208212
     0.709148      0.13463434
     0.709242      0.13448148
     0.709335      0.12458409
     0.709428      0.13110047
     0.709521      0.13538299
     0.709614      0.13679840
     0.709708      0.13620932
     0.709801      0.13381921
     0.709894      0.13800588
     0.709987      0.13892331
     0.710080      0.13808022
     0.710174      0.14341582
     0.710267      0.14426472
     0.710360      0.14612122
     0.710453      0.14863119
     0.710547      0.14795811
     0.710640      0.14832631
     0.710733      0.15305451
     0.710826      0.15313819
     0.710919      0.15123745
     0.711013      0.15076860
     0.711106      0.14892258
     0.711199      0.15226156
     0.711292      0.15092118
     0.711386      0.15170754
     0.711479      0.15088706
     0.711572      0.15562011
     0.711665      0.16277606
     0.711758      0.16874807
     0.711852      0.17578361
     0.711945      0.17873959
     0.712038      0.16680832
     0.712131      0.15845982
     0.712224      0.16389198
     0.712318      0.17406591
     0.712411      0.17843755
     0.712504      0.18299152
     0.712597      0.18780809
     0.712691      0.18401138
     0.712784      0.18175908
     0.712877      0.18692656
     0.712970      0.18726233
     0.713063      0.18440295
     0.713157      0.18294032
     0.713250      0.19962854
     0.713343      0.20148043
     0.713436      0.19203515
     0.713530      0.18817351
     0.713623      0.19073928
     0.713716      0.19650859
     0.713809      0.20369033
     0.713902      0.21104320
     0.713996      0.20955570
     0.714089      0.20969899
     0.714182      0.20318109
     0.714275      0.20367421
     0.714369      0.20981367
     0.714462      0.21136287
     0.714555      0.20990758
     0.714648      0.21206576
     0.714741      0.21139222
     0.714835      0.20550802
     0.714928      0.20949944
     0.715021      0.21098485
     0.715114      0.21458351
     0.715208      0.21729959
     0.715301      0.21799196
     0.715394      0.22687557
     0.715487      0.22647266
     0.715580      0.22258945
     0.715674      0.22167905
     0.715767      0.22398810
     0.715860      0.22655868
     0.715953      0.22250900
     0.716046      0.22633624
     0.716140      0.23262332
     0.716233      0.23421360
     0.716326      0.22990433
     0.716419      0.22434043
     0.716513      0.23409366
     0.716606      0.24062493
     0.716699      0.24634008
     0.716792      0.24116405
     0.716885      0.24071278
     0.716979      0.24642175
     0.717072      0.24164533
     0.717165      0.23755969
     0.717258      0.23606604
     0.717352      0.23612642
     0.717445      0.23595220
     0.717538      0.24684125
     0.717631      0.23501378
     0.717724      0.24053038
     0.717818      0.25038940
     0.717911      0.25885592
     0.718004      0.26446401
     0.718097      0.26967418
     0.718190      0.26883182
     0.718284      0.26035008
     0.718377      0.25874927
     0.718470      0.24535916
     0.718563      0.24550819
     0.718657      0.25135884
     0.718750      0.25618364
     0.718843      0.26030411
     0.718936      0.26803732
     0.719029      0.27261561
     0.719123      0.26927943
     0.719216      0.26774081
     0.719309      0.26431662
     0.719402      0.26282366
     0.719496      0.27048642
     0.719589      0.27031886
     0.719682      0.26267031
     0.719775      0.25512890
     0.719868      0.26338067
     0.719962      0.26819198
     0.720055      0.26261343
     0.720148      0.26735501
     0.720241      0.28281136
     0.720335      0.27997093
     0.720428      0.27282813
     0.720521      0.26497090
     0.720614      0.26440347
     0.720707      0.27310953
     0.720801      0.27902394
     0.720894      0.28116670
     0.720987      0.28170578
     0.721080      0.28441208
     0.721174      0.28730546
     0.721267      0.28096782
     0.721360      0.27610223
     0.721453      0.26728804
     0.721546      0.26253603
     0.721640      0.26902701
     0.721733      0.27853362
     0.721826      0.28095119
     0.721919      0.27825952
     0.722012      0.27648511
     0.722106      0.28234443
     0.722199      0.27441875
     0.722292      0.26656237
     0.722385      0.27574101
     0.722479      0.28093407
     0.722572      0.27646142
     0.722665      0.28102058
     0.722758      0.28245581
     0.722851      0.27203033
     0.722945      0.27435722
     0.723038      0.27605463
     0.723131      0.26583653
     0.723224      0.25356144
     0.723318      0.24862182
     0.723411      0.25826530
     0.723504      0.26726378
     0.723597      0.28090393
     0.723690      0.28612644
     0.723784      0.28462874
     0.723877      0.29399193
     0.723970      0.27948706
     0.724063      0.27787713
     0.724157      0.27712088
     0.724250      0.26577298
     0.724343      0.28571725
     0.724436      0.26518275
     0.724529      0.26707924
     0.724623      0.28216665
     0.724716      0.29366383
     0.724809      0.28303133
     0.724902      0.26863851
     0.724995      0.27285149
     0.725089      0.25718564
     0.725182      0.25034508
     0.725275      0.24910343
     0.725368      0.25129971
     0.725462      0.25441649
     0.725555      0.25326521
     0.725648      0.24391483
     0.725741      0.23611585
     0.725834      0.24391310
     0.725928      0.26280331
     0.726021      0.26678417
     0.726114      0.25561664
     0.726207      0.24035109
     0.726301      0.22634799
     0.726394      0.21998868
     0.726487      0.23725956
     0.726580      0.25113352
     0.726673      0.24376859
     0.726767      0.24314109
     0.726860      0.25161848
     0.726953      0.24950470
     0.727046      0.23472415
     0.727140      0.22050443
     0.727233      0.22335367
     0.727326      0.23284558
     0.727419      0.22555799
     0.727512      0.20787771
     0.727606      0.19860567
     0.727699      0.21208480
     0.727792      0.22832698
     0.727885      0.24091702
     0.727979      0.24113858
     0.728072      0.24929259
     0.728165      0.25862039
     0.728258      0.24378482
     0.728351      0.21658787
     0.728445      0.21555283
     0.728538      0.23012405
     0.728631      0.23084346
     0.728724      0.21594662
     0.728817      0.19041863
     0.728911      0.18716258
     0.729004      0.19960301
     0.729097      0.20406526
     0.729190      0.20424297
     0.729284      0.20331184
     0.729377      0.21725532
     0.729470      0.23258719
     0.729563      0.21990350
     0.729656      0.20120700
     0.729750      0.20792756
     0.729843      0.21887904
     0.729936      0.21823347
     0.730029      0.22331799
     0.730123      0.22641724
     0.730216      0.22355370
     0.730309      0.20052851
     0.730402      0.19344784
     0.730495      0.19593413
     0.730589      0.19806552
     0.730682      0.20769370
     0.730775      0.20227945
     0.730868      0.18279228
     0.730962      0.18449216
     0.731055      0.19791391
     0.731148      0.20779112
     0.731241      0.20455957
     0.731334      0.20053244
     0.731428      0.19589254
     0.731521      0.18312479
     0.731614      0.17766365
     0.731707      0.17210887
     0.731800      0.17057611
     0.731894      0.19314251
     0.731987      0.19632451
     0.732080      0.18282670
     0.732173      0.17931778
     0.732267      0.18094123
     0.732360      0.19349567
     0.732453      0.20338080
     0.732546      0.20180740
     0.732639      0.19959594
     0.732733      0.19102584
     0.732826      0.19133336
     0.732919      0.18637005
     0.733012      0.19193559
     0.733106      0.17927961
     0.733199      0.16858646
     0.733292      0.17773336
     0.733385      0.18905698
     0.733478      0.18638252
     0.733572      0.18539102
     0.733665      0.19348244
     0.733758      0.20069803
     0.733851      0.19688480
     0.733945      0.18387583
     0.734038      0.17147289
     0.734131      0.18647272
     0.734224      0.19791650
     0.734317      0.19435004
     0.734411      0.17724281
     0.734504      0.16500183
     0.734597      0.18077662
     0.734690      0.18487943
     0.734783      0.16914693
     0.734877      0.17958068
     0.734970      0.19193820
     0.735063      0.18044227
     0.735156      0.17401642
     0.735250      0.17492104
     0.735343      0.16582917
     0.735436      0.16577792
     0.735529      0.17996612
     0.735622      0.19060142
     0.735716      0.18242189
     0.735809      0.18463159
     0.735902      0.18534367
     0.735995      0.17349001
     0.736089      0.16883150
     0.736182      0.17735931
     0.736275      0.18141381
     0.736368      0.17406417
     0.736461      0.16909809
     0.736555      0.17509505
     0.736648      0.16744049
     0.736741      0.17381152
     0.736834      0.18465137
     0.736928      0.18468772
     0.737021      0.17489634
     0.737114      0.17289279
     0.737207      0.17339726
     0.737300      0.15598640
     0.737394      0.15383037
     0.737487      0.16424794
     0.737580      0.16694823
     0.737673      0.17283087
     0.737767      0.16426280
     0.737860      0.15549906
     0.737953      0.15412210
     0.738046      0.15857630
     0.738139      0.16121391
     0.738233      0.16261671
     0.738326      0.16256194
     0.738419      0.16406068
     0.738512      0.18055929
     0.738605      0.19371744
     0.738699      0.18529281
     0.738792      0.18257019
     0.738885      0.18026509
     0.738978      0.17461847
     0.739072      0.17577823
     0.739165      0.17960705
     0.739258      0.18185510
     0.739351      0.17472570
     0.739444      0.16315632
     0.739538      0.16813372
     0.739631      0.18288882
     0.739724      0.17607736
     0.739817      0.16040628
     0.739911      0.16725657
     0.740004      0.19317584
     0.740097      0.19568423
     0.740190      0.18094996
     0.740283      0.17433812
     0.740377      0.15968515
     0.740470      0.16181728
     0.740563      0.17274124
     0.740656      0.17983243
     0.740749      0.17137585
     0.740843      0.17983715
     0.740936      0.18596321
     0.741029      0.17513569
     0.741122      0.18184898
     0.741216      0.18516428
     0.741309      0.17869271
     0.741402      0.17885986
     0.741495      0.18277404
     0.741588      0.18501263
     0.741682      0.18124386
     0.741775      0.17375917
     0.741868      0.17185376
     0.741961      0.17427316
     0.742055      0.18174571
     0.742148      0.17920925
     0.742241      0.17581604
     0.742334      0.17399723
     0.742427      0.17341593
     0.742521      0.16256393
     0.742614      0.16877620
     0.742707      0.18511894
     0.742800      0.17214109
     0.742894      0.16632283
     0.742987      0.16682129
     0.743080      0.17015532
     0.743173      0.18241161
     0.743266      0.17891176
     0.743360      0.16889466
     0.743453      0.17777878
     0.743546      0.18363797
     0.743639      0.18575633
     0.743733      0.17952765
     0.743826      0.18486347
     0.743919      0.17791180
     0.744012      0.17659422
     0.744105      0.17761442
     0.744199      0.18001715
     0.744292      0.18926367
     0.744385      0.18619383
     0.744478      0.16224678
     0.744571      0.15025145
     0.744665      0.16141440
     0.744758      0.18662849
     0.744851      0.17024991
     0.744944      0.14863814
     0.745038      0.15946679
     0.745131      0.17921627
     0.745224      0.18246527
     0.745317      0.18819454
     0.745410      0.17383659
     0.745504      0.15334316
     0.745597      0.16451429
     0.745690      0.17653309
     0.745783      0.18275013
     0.745877      0.18449277
     0.745970      0.19142422
     0.746063      0.18353173
     0.746156      0.17768801
     0.746249      0.17706605
     0.746343      0.16898499
     0.746436      0.15785455
     0.746529      0.15539741
     0.746622      0.16429680
     0.746715      0.16701397
     0.746809      0.16445632
     0.746902      0.17307567
     0.746995      0.18914313
     0.747088      0.17011635
     0.747182      0.15198378
     0.747275      0.15139750
     0.747368      0.15253690
     0.747461      0.16331365
     0.747554      0.17637956
     0.747648      0.19485949
     0.747741      0.19362330
     0.747834      0.17613631
     0.747927      0.15969949
     0.748021      0.15606232
     0.748114      0.16334091
     0.748207      0.16413883
     0.748300      0.17670027
     0.748393      0.19257797
     0.748487      0.18945919
     0.748580      0.18447513
     0.748673      0.17845998
     0.748766      0.17365418
     0.748860      0.16713645
     0.748953      0.15615580
     0.749046      0.15661777
     0.749139      0.15442362
     0.749232      0.15483371
     0.749326      0.15690009
     0.749419      0.16088043
     0.749512      0.15721010
     0.749605      0.15645743
     0.749699      0.15400552
     0.749792      0.15598237
     0.749885      0.15286307
     0.749978      0.15880313
     0.750071      0.17206253
     0.750165      0.17378270
     0.750258      0.16257565
     0.750351      0.15831344
     0.750444      0.15262037
     0.750537      0.15398448
     0.750631      0.14999924
     0.750724      0.15527650
     0.750817      0.16663468
     0.750910      0.15825791
     0.751004      0.15711324
     0.751097      0.16488058
     0.751190      0.16697326
     0.751283      0.15365061
     0.751376      0.14576095
     0.751470      0.15234290
     0.751563      0.14945024
     0.751656      0.15141182
     0.751749      0.15340943
     0.751843      0.14327418
     0.751936      0.15452936
     0.752029      0.15554309
     0.752122      0.15605061
     0.752215      0.16430002
     0.752309      0.15627432
     0.752402      0.15686199
     0.752495      0.16906074
     0.752588      0.15877208
     0.752681      0.14339223
     0.752775      0.13389790
     0.752868      0.13596516
     0.752961      0.13908467
     0.753054      0.12225386
     0.753148      0.12486471
     0.753241      0.13984981
     0.753334      0.14286833
     0.753427      0.12752875
     0.753520      0.12706544
     0.753614      0.13561405
     0.753707      0.13854291
     0.753800      0.14988602
     0.753893      0.15166254
     0.753987      0.13673801
     0.754080      0.12812743
     0.754173      0.12948604
     0.754266      0.13546892
     0.754359      0.12861291
     0.754453      0.13126469
     0.754546      0.13862220
     0.754639      0.13941310
     0.754732      0.13512817
     0.754826      0.13195061
